,reviews_title,reviews_text,ratings,author,stay_date
416,Birthday trip,Firstly the customer service is wonderful! Can’t fault it it!!.HOWEVER the room..... Very dated and falling apart. I would advise to book an updated room!!!!! We were moved to another room but it was as the same. I have been to NY several times and wouldn’t stay here again.,1,Hel,Nov-19
417,Great Stay at Hotel Edison,"Hotel Edison was an excellent hotel for our needs, right in the heart of Times Square.  It could not be more convenient for walking to Broadway shows.  The hotel was clean, service was great, and the location was perfect.  We have stayed here several times before and are always quite satisfied.",5,debjen321,Dec-19
418,stay during christmas week,"We were at the Hotel Edison from 25 to 27 December. The three of us were in a double room. The room and the bathroom were perfectly fine. If you are in the immediate vicinity of Times Square, you simply have to accept that the windows cannot completely contain the street noise. So I can only warmly recommend the hotel",4,Matthias F,Dec-19
419,Perfect location close to Time Square,"This hotel is very close to time square and is ideally located to be able to walk to most main attractions. Very friendly staff in all areas of the hotel and we stayed on the 15th floor with great views across the river Hudson.Our only critisism would be that the basic Queen room that we stayed in was in need of a makeover as rather dated, however very clean though. Bed was very comfortable.If you want to be close to the central action in Manhatten then this is the ideal hotel.",4,emlagabe,Dec-19
420,Great Stay,"We stayed here recently the weekend before Christmas in a family suite.  We were there for a girl's trip with three adults and three children.  The location was perfect, and the room was perfect to accommodate our three families.  There was a king size bed in one room and two queen beds in the other room, which perfectly accommodated us.  The bathroom was also nicely updated.  The staff wasn't super friendly, but I would stay here again for the size of the room and the location.",4,Allison B,Dec-19
421,New Year Eve Celebration,Ms Justina and Mr Eric helped us enormously.  Ms Justina went super extra miles to accommodate us in signature suite to enjoy the New Year Eve with my elderly parents �� . Kudos to her !!!!! Party Favors with champagne was awesome!! Maids in our floor were also  fantastic!!! Totally an awesome experience.. Signature room was classy!!,5,VinuRaj,Dec-19
422,The staff made it for us,Although we started off with a bump in the road Danny and his team were fantastic and looked after us all so well. The Irish girlies went home happy which was down to the staff at the Edison thanks guys for everything,4,Penny Mongey,Oct-19
423,Christmas in New York,Five points for location - a few steps away from Times Square.Have previously stayed here and decided to revisit. A lot of upgrades in that time to the downstairs area but not a lot to some of the rooms.I appreciate that this was a busy time however the rooms that we were provided were older and in need of repair with work required to heating in one of the rooms.I do acknowledge that management has offered an upgrade in the future however it is unfortunately too late for this trip.Would not recommend staying in a classic room.,3,KylieM2401,Dec-19
424,Top notch service !,I was greatly impressed with the service I received on my recent stay.I had a complication with my reservation and was kindly taken care of by the front desk manager Eric. All the staff I encountered were friendly. I would stay here again.,4,DBNG,Dec-19
425,Very good,"Here now , rooms are basic nothing fancy but comfortable bed are great rooms are clean, it's very central if your looking luxury this is not for you but , its home from home with no frills, reception staff are a bit rude an some staff are not very helpful but you get by ,",3,Trip772355,Dec-19
426,Family get away,Great hotel. Has that NY style and the location is excellent. Very accommodating staff and clean rooms. A little noisy outside but your in NYC. We stayed 2 nights for a family get away. Breakfast at Freidmans next door is gluten free so not my favorite but there is a deli on 49th with great breakfast. We loved our trip,5,Shelley R,Dec-19
427,Location and Room Service,"Hotel Edison is located in the heart of Times Square, very convenient. Special mention to room service lady ""Majeda Khan"". She was very attentive to details and did a great job. We as a family enjoyed the hotel and service. We will stay here again in the future.",5,Mohsin Mirza,Dec-19
428,Only gets better over the years!,"My family and I have been visiting the Hotel Edison for what seems like decades and I can tell you, its a hidden gem right in Times Square.  Convenient to everything there is to do in the heart of the busiest city in the world.  I post this review at the risk of even more people liking the hotel and kicking me out of my favorite holiday spot so please don't tell anyone else!  And when you walk up to the revolving door at the entrance, look for Bobby the Doorman - he's been there from the start!",5,Jim S,Dec-19
429,Desperately needs updating,"This hotel has a great location just of Time Square. The rooms are apparently in the process of being updated unfortunately we didn't get one, we asked for a change of room but other rooms where no better. If going to this hotel try to book an updated room.ProblemsPaint peeling and cracking on ceiling, room probably not decorated for a few years, carpet pieced and frayed in places. Tiles on floor and walls cracked in bathroom.Rooms where cleaned daily and sheets changed staff where pleasant.On arrival we where asked to pay a deposit of $250 per room which we where not told about before hand so try to prepare before.If you can't guarantee a updated room I would look for somewhere else rooms where that bad.",2,Raymond W,Dec-19
430,Perfectly New York,"Lovely room with a terrace, providing a city view and yet completely quiet for sleeping.  The renovations provided a roomy shower, good-sized room with luxurious King bed, great coffee in the room with the bottled water provided at no additional charge.  Efficient and accommodating staff.  Bond 45 needs to offer Crown Royal, but is otherwise great.  Loved Nadine (entertainment) at The Rum House in the evening, where everyone has a great time and the workers hustle with a smile.",5,Tessa,Dec-19
431,Ready for the action!,"Just back from a pre Christmas family break to New York - our favourite time to visit,Love New York at Christmas, they sure know how to do it. Everywhere is buzzing, the decorations are fantastic as is the atmosphere. We are are a party of 6 adults, a twelve year old, 5,4 and a 20 month old, so wanted to be really central and not too posh as we just wanted to relax and enjoy. The Edison was recommended to us and fitted the bill perfectly. Being just a couple of steps down 47th street from Times Square, we could pretty much walk everywhere, Central Park, Empire State, etc. Would probably recommend the subway for down town area, Ground Zero and trips to the Statue of Liberty.The hotel is Art Deco and really nice downstairs. Two restaurants, for breakfast or dining, no proper bar that I could see, but there were lounging areas.Always busy as well priced hotel, but staff always polite and helpful, Rooms are showing their age, but are clean and well provided with TV, toiletries, plenty of towels, hair dryer, iron and ironing board and a safe.To sum up, really well positioned hotel, really well located and reasonably priced.",3,Teresa M,Dec-19
432,Perfect location,We recently stayed at Hotel Edison for a Christmas trip to NY.  It was perfect.  The rooms were very clean and spacious.  The hotel was located conveniently near the theater district as well as Times Square.  Felt like we could walk easily anywhere.  On Tuesday they had an awesome little social with a great two piece band and snacks and wine.  Very nice.  Also the restaurant attached to the hotel had a great happy hour in the evening that made the perfect meet-up spot before our night began.  Would recommend this hotel highly.,5,sorrento food tour 8 places,Dec-19
433,Excellent location,"I surprised my husband for his 40th birthday with a week to New York, staying in the Hotel Edison. Upon arrival we were given an awful room, close to the ground floor and so noisy outside; I felt like I was trying to sleep on the pavement. After informing the reception staff; they moved us immediately to the “refurbished” part of the hotel, higher up, where it was quieter. Staff were very helpful and did what they could to rectify it straight away, couldn’t fault them. The hotel location is beyond perfect. You walk out of the doors and turn right and you’re in the centre of Times Square! It couldn’t be any better. The room and bathroom were on the small side, but were very clean. The brilliant cleaners came in and out in fresh bottled water and toiletries daily. The room had a large cupboard/wardrobe which was handy not only to hang up our clothes, but store our cases in so they were out of the way. The room had a lovely big heater (and it was way below freezing outside on some days!) which meant the room was always warm when we got back from a busy day out. We didn’t use any taxis while we were there; everything was within walking distance. We went to see Dirty Dancing on Broadway which was a 10 minute walk away (if that!). Juniors restaurant is a 10 minute walk away; a must visit to try their cheesecake; best we’ve ever had! And they were super friendly in there too. The only time we got on the subway was to visit the 9/11 museum (which again, reflects the excellent location). We did all the touristy things; shopping (Macy’s, Bloomingdales, etc), Madame Tussaud’s, bus tour, broadway show, Statue of Liberty, Empire State Building, Central Park, grand central station, 9/11, Rockefeller’s centre, Trump Tower, M&M and Hershey World, boat ride down the River Hudson, visited the “Golden Bull”, Madison Square Gardens, Hooters (my idea, not the husbands; brilliant food and service!)...you name it; we did it! And everything, other than 9/11, was within walking distance from the hotel! I can’t stress the brilliant location enough! You have to show your key card to the security card, day or night, before being allowed to go into the lifts to the rooms. I thought this was an excellent reassuring security measure! Just make sure you remember to take it if you’re popping out for a cigarette or to the shop to get some pop!The third night we were there, they held their weekly wine, nibbles and music evening, for free. Was a lovely atmosphere with very talented performers. Was a lovely start before our evening out together. There is an Irish bar a few doors down from the hotel, on the same side of the street. A lovely night out, live music, excellent atmosphere and the drinks were reasonably priced (something rare in a city!) If you keep walking down, At the bottom of the road there is a lovely sandwich cafe on the corner (they do taweaway too) which make the nicest sandwiches and pizza ever!Upon arrival, the doorman helped us with our bags into the hotel and upon leaving, he waved down a taxi for us, made sure we paid the correct price (we were massively ripped off on our way to the hotel by a taxi) before we got in and loaded all our bags into the boot for us. Was very friendly and helpful. Reading the negative reviews on here surprised me. When you go to somewhere like New York, you want somewhere clean,Warm and comfortable to sleep, friendly and excellent location to see the city and the sites. It’s not a beach break, so it’s not as though you spend very much time in the hotel. This hotel had all of that. We loved it and would stay there again.",5,Heather D,Feb-19
434,Noisy Hotel,"The Hotel Edison is definitely in a great location, very close to the Broadway shows we were seeing.  It was quite chaotic in the lobby at check-in but they did have some sofas and chairs while you waited.  However I have to say that the restroom located in that area needs some sort of better venting system.  The foul odor really wafted into the lobby area.  Our room was fine but there was another door very close catty-corner.  The doors are VERY heavy and noisy.  Almost everyone lets them slam, especially the cleaning staff.  It happened so much one morning with that corner room that I opened my door and found that it was the housekeeper going in and out, not very considerate of the other guests.  I asked her to please hold the door and she said she would.  We had breakfast vouchers.  It helped with expenses but it is a very limited menu.  We didn't eat any other meals at the hotel.There are a lot of hotels in the area and I think we will try another one on our next stay.",3,Theresa L,Nov-19
435,Reception Staff,"I do not wish to comment on the hotel itself but I do want to take the time to appreciate the receptionist Jusina who helped me with checking out on Christmas Day 2019. I cannot thank you enough for your kindness and understanding Jusina. You went above and beyond to help me after I began to despair that a holiday full of mishaps was going from bad to worse. You were very kind to me and helped make me smile when I thought I might just burst into tears, thankyou. I very much hope that Hotel Edison appreciate you and your commitment to customer service, there was no one better in the whole time I stayed there.",5,Shal M,Dec-19
436,It was like trading in a Rolls Royce for an old beat up station wagon!!!,"The hotel Edison was built in 1931 and it’s been riding on that reputation for far too long. I Reserved a terrace room from 12/23-1/3/2020. when we checked in they told me the terrace room I reserved in aug/sept was only available until 12/29 then I would have to move to a different room. I had 2 choices for rooms and both rooms were totally unacceptable!! The terrace room wasn’t perfect, but it was soo close. we didn’t have a view of the New Years ball falling but the view was still pretty good, no tall buildings against us and it had an open view and feeling around us. The room we were moved to was half the size of the terrace room, the entrance hall was so narrow the bell hop couldn’t bring the luggage in w/o hitting the walls. the bathroom was truly a joke it was a cracker box compared to the terrace bathroom. all the painted surfaces had so many nicks and scrapes it was hard to tell the true color. the door knobs and the paint were sticky and looked as though the were never polished. Even the bedding was substandard we didn’t even have a comforter. our view was a 360• from the terrace room, we looked at another big ugly hotel directly across from us, it was so maddening! Then we saw that along with the big ugly building we were at the front of the hotel with all the hustle and bustle and traffic u find on every street in New York City, trying to sleep was a true joy. Our first half hour in that room we heard 2 emergency vehicles go down the street.  It was like trading in a Rolls Royce for an old beat up station wagon!!!",1,Janet S,Dec-19
437,Great location but terrible communication,"First of all, I'll touch on the positives. Check in was quick and easy. Hotel is in a great location, literally a few yards off times square. The cleaners were brilliant, kept us well stocked with toiletries, water and clean towels.Now for the negatives, the rooms appear very dated with very little natural light. Upon check in they charged my card with a holding fee, this fee was not held they took the $100 straight out of my account. Upon check in I also advised the concierge that wee for 1 night and continued to try following nights until I put a freeze on my card. On check out, I paid the full room tax  balance for the stay in cash, I informed the concierge that money had already been taken and he reassured me that any money that had been charged to my card prior to this would be refunded. Well I am now 14 days since check out and zero money refunded and zero response to my emails leaving me $133 short over the festive period.As of this moment I am still waiting for this money to be refunded onto my card.",2,Laura S,Dec-19
438,Christmas in NYC,"Myself and my daughter stayed at the Edison for 5 nights over christmas including Christmas Day. we had an amazing stay from check in with Sam who was extremely helpful to checkout which was simple and straightforward, we were pleasantly surprised by the room after reading some hit and miss reviews on trip advisor. I had stayed here some years previously and had a beautiful clean room on that occasion too. We had beautiful views of Times Square and Broadway from our beautiful room which was kept spotlessly clean by the lovely Rose. All staff we encountered were courteous and helpful and security seemed extremely diligent and easy to deal with. we will definitely return again. Thanks again.",5,lyndsey,Dec-19
439,Close to Times Square,"Our room was a signature (upgraded) room, smaller than expected, but still functional.  Bathroom has recently been remodeled with upgraded fixtures.  Queen bed was comfortable, flat screen tv in room.  Quick elevators (we were on the 20th floor).Front desk staff are courteous and friendly. Security is good with someone checking for room key cards before entering the elevator area to access rooms.  The only thing i disliked was the ""resort fee"" being charged per night (be prepared for a $25.00 per night charge)  I thought the room charge and taxes were a little excessive for the size of the room, but if you want quick and easy access to Times Square, you will like this place.",4,Jerry K,Dec-19
440,"Great location awful hotel,do not go.","A family of four from the UK, we took our daughters to Newyork for their 18th and 21st birthday presentWe where so excited to spend 6 days in this amazing city. Then spoilt by this Rotton old hotel.the rooms are old, smelly and dirty. Mold in the bathrooms and an air conditioning unit that has seen better days I complained at 6 50 the first morning we had no sleep, every hour the air machine would kick in it sounded like someone was banging on the unit with a hammer. A massive gap in the window and no hot water. The lighting in all rooms was dismal as no natural light as all windows face a wall I complained and I was treated so badly by Carlos, he moved us with reluctance the room that was given was worse than the original room.They offered a signature room but had to pay double we declined I decided to speak to the manager who agreed, to move us but two days later. We lived out of the suitcases for an entire 6 days. Moved again to a signature room bigger and better but no natural light. The rooms had the blinds drawn and you couldn't open them So many people where complaining about rooms. FREIDMANS BAR,stay away if Adam is begind the bar so very rude and overcharged. Complained to his boss, shrugged his shoulders.We where bitten by bedbug you could see the blood where they had bitten on the sheets. Bell boys and cleaners are great so If you decide to stay at this horrible place then make sure you look after them.Great location but horrible hotel,0wners you need to sort it out and change the photos, they are not representative of your ESTABLISHMENT.",1,Jo Deen,Dec-19
441,Holidays in Time Square,"My family has been staying at the Edison since the 60’s. We love it! Even though my kids live in Brooklyn it was fun to spend the 24th in Manhattan. It’s close to transit, Broadway and shopping. The murals in the lobby really capture New York.",4,Shawn R,Dec-19
442,"Excellent location, comfortable rooms and friendly staff","Stayed here with my best friend in December 2019 whilst we were on a joint 30th birthday celebration trip. When checking in we were welcomed by Brian on the reception desk who was lovely! He made us feel very welcome and explained everything in clear detail and answered any questions we had. He explained that we had been upgraded and given a late check out until 14.00 as a gesture from the hotel, which was a lively gesture. When we entered our room we were surprised at the small size and old fashioned decor, we asked ourselves what the original room was like if this was an upgrade?! Anyway the room was comfortable and had everything threat we needed so we unpacked and settled in. Room was cleaned and made up daily with towels, toiletries, water bottles and coffee replaced daily. One evening we asked at reception for extra water and this was delivered to our room within 10 minutes which we thought was very fast given that it was late at night and we expected staff to be fewer.  My only niggle was that there was only 1 bathrobe provided despite there being 2 of us in the room - this could have been resolved if I had have informed reception but as it was not a big issue I did not mention it to them. However I have every faith that a second robe would have been sent to the room immediately if I had have asked for it. Overall, every staff member that we encountered was very friendly and welcoming, especially reception and the security at the elevator/lift doors.  Location is fantastic, 30 seconds from Times Square and close to many popular sights, subway stations and transport links. I would definitely recommend and would stay here again.",5,Gemma,Dec-19
443,First Visit to NY,"Finally after years of waiting, we got to NY, the city that never sleeps!!Arrival and check-in at the Edison was quick and easy. On arriving into our room we quickly decided that the room was well below the standard we were hoping for. We turned around and went straight back to reception. We pointed out that the bath surround was mouldy, the room was a shoe box and there where no drinks facility. We were told that there was no other rooms available unless we paid extra for an upgrade. $160 dollars later we had a bigger room, clean and a coffee machine. Sadly there was no fridge for cold drinks or milk.Hotel staff seems pleasant enough, and the building itself inside is beautiful, Art Deco. The Rum bar on the premises is small and often very full, live music and great cocktails. Be warned the drinks are pricey and you are expected to tip on top of that. We are in the restaurant once for breakfast, this was very good. Service was excellent and the food was plentiful. The Edison is a three star hotel and our room showed that, even with the paid upgrade. Next time, we will pay extra for a more plush hotel and not one just off Times Square. I’d look for one in Brooklyn and travel into Manhattan on the subway or I’d walk. I loved NY, I will most certainly go again",3,mick D,Oct-19
444,Classic New York Holiday Experience!,New York + The Holidays + The Edison Hotel = the perfect traditional vacation. The staff makes all the difference with their kindness and professionalism. The location is ideal for easy access to the theatre and an amazing array of restaurants as well as many of the museums.,5,Janice K,Dec-19
445,Best hotel in Manhattan,"This was our second visit to the Edison & again it didnt let us down. We were in a Signature 2 Queen bed room & it was amazing. Spotless & cleaned every day. The staff were so friendly as always, and extremely helpful. Marcus in reception was so helpful & really went out of his way for us. We had breakfast in the restaurant & Julia waited on us, she was so friendly & made it a very pleasant experience. We only came home on 19 Dec & on Christmas night we booked again for next year! The location is fab, 30 second walk from Times Square & so central to everything - Broadway theatres, Central Park, 5th Ave, Macys, Bloomingdales etc & very close to the Port Authority where we got our bus to Jersey Gardens. We really cant wait to go back again next year to our favourite hotel, see you all soon �",5,kathyemcg,Dec-19
446,Perfectly arranged hotel accommodations turned into nightmare,"We planned a special birthday getaway to New York City and booked the Edison Hotel, which we have used consistently for at least 15 years, from October 15 to 20, 2019 . We booked online and selected a signature room with a terrace as shown in the online photo description. This terrace showed a table and chairs with ample room to have a meal outside and enjoy  the view. I hoped to enjoy a cigar on the balcony on my birthday.When we arrived at the hotel, we were told that such a room was not available till the next night. We were extremely upset. After planning and arranging a wonderful trip, we now faced unpacking, packing and resettling again. In compensation we were given breakfast vouchers for the duration of our stay. The next day we were given another room but there was no terrace. They offered us slight reduction on our room rate and another change of room for the next day.Now on the third day of our five day stay, we were given yet another room. This room did have a strip of balcony, but we could not even put a chair outside to sit on, there was no room. Management made it very difficult to exit to the balcony. It required a special key which we needed to arrange for well in advance. This latest room was so tiny, there were no dressers or shelves at all. We lived out of our suitcase. The bed took up all the room space. Upon our return home, we received a questionnaire for commenting on our stay. After completing this questionnaire, honestly expressing our dissatisfaction, we received an e-mail from the General Manager, Scott Geres, offering apologies and a complimentary upgrade to a newly renovated signature suite, for our next visit. We will write an updated review, after taking this opportunity in 2020.",3,2015SI,Oct-19
447,A confortable stay in the heart of the Big Apple,We stay in Edison Hotel just before Christmas and we enjoyed the strategic position very close to the best places to see in that magical period. The very good confort of the room allowed us to recovery during the night.,5,Andrea B,Dec-19
448,Nice stay,"Dated hotel with only some of the rooms modernised with ours being one that hadn’t. This said, the bed was comfy and clean and the shower was perfect. We did find hairs in the bath on arrival but it was clean straight away. Overall, great hotel if you only use it as base. Starbucks across the road with everything a stones throw away.",4,8damo,Dec-19
449,Good Location But Poor Hotel,"On arrival the check in was pretty quick considering there was a lot of people checking in and out. On arrival to our rooms on the sixth floor (632,634,638) thought yes this is nice, then when we opened the door to our room or should i say closet the room was so small the so called bathroom well the toilet blocked your access to the bath and the sink was right by the door so if your were using the sink nobody else could use the bathroomThen we found the wallpaper was hanging off and plaster was also falling off Went to check on my friends rooms and one of them said he wasn't happy as his bath had been painted and the paint was coming away and they also had wallpaper hanging off. The other couples room was better and bigger so they stayed with that roomOff me and my mate went off to complain, the manager wasn't to happy about the complaint, when i said the rooms looked nothing like the on line photo's he said that's expedia for you but i hadn't booked with expedia i had booked through last minute .com he just looked at us and put his head downHe did move us to two bigger rooms on the 12th floor (1222, 1224) which we accepted as the hotel was full. But these rooms also had failings like you could hear the main air con units for the building all day and night also there was loud music coming from either another building or another part of the hotel it went on till around 1 am Sat,Sun,Mon Thur.We couldn't move again as the hotel was full with it being so close to christmas We never ate or drank in the hotel as it was a bit expensive, we found a restaurant for breakfast called the Galaxy on ninth avenue two blocks down from the hotel and it was very reasonable Sorry to say if i return to New York would find a different hotel to stay in, The Edison's location is good for time square and central to most other attractions, Don't be fooled by the pictures you see on the web sites there not accurate our original rooms' were meant to be accessible Queen rooms. Will say the staff were good the rooms were cleaned everyday and clean towels and linen were changed regularly other than that we didn't really have anything to do with the hotelOur stay was for 7 nights with friends to celebrate a 50th birthday.New York is an amazing place",3,auzl14,Dec-19
450,Fab hotel in a great location,"We stayed at the Edison for 4 nights in mid December.  I contacted the hotel prior to travelling and they gave us a refurbished room.   We were on the 17th floor, the room was new, clean and had everything we needed - there was a proper hairdryer which is a big thumbs up from me! The room had bottles of water each day, coffee machine and a selection of toiletries which were replenished daily. The bed was so comfy and pillows amazing! Definitely what you needed after long days sightseeing. There was music on in the ball room on the Friday and Saturday night which was incredibly loud but it did finish at midnight on the dot so it was not an issue. I had read reviews before we travelled about hearing the noise of traffic and people but we were on the 17th floor so could not hear people however there was some traffic noise but I loved that - that is NYC!  If you don't want to hear the hustle and bustle then don't stay in a central hotel! Hotel was a great location to get anywhere.  Bags could be left on the day of departure for $1 a bag.  We would definitely stay here again. The only thing that did disappoint me was that I taped dollars to large bars of Cadbury chocolate for housekeeping each day and one day they untapped the $, took them and left the chocolate which I felt was a bit ungrateful when I was just giving them some chocolate as well, because it was Christmas!  Top hotel, top stay - thank you!",5,TheBearsWife,Dec-19
451,Christmas break for our 30th Wedding Anniversary,"We stayed in a queen room on the 19th floor. Small but clean and comfy, we slept well, but only one bath robe for 2 guests? there are coffee making facilities in the room. The Edison is very close to Times Square and centrally located for most tourist must do’s. Staff were pleasant and helpful. We had breakfast vouchers for the restaurant Friedman’s, which provided us with a limited selection of breakfast fare, which got busy over the weekend so I would suggest you go earlier rather than later. The lobby is always busy. Overall we had a great time and the Edison was a great base to explore from. Would recommend.",3,nataliesmith3112,Dec-19
452,Great Hotel,"Stayed for 5 nights in a trip to New York for Christmas, Nice room, a bit small but well appointed The Hotel is right in the heart  near Time Square and Broadway very clean, the staff were very pleasant, the food in the restaurant was good too.",5,Mario P,Dec-19
453,Would stay again but...,"I enjoyed my stay here, the staff were pleasant and it served as a good base during our break.However, our room looked nothing like the ones advertised. I was aware that some of the rooms had been renovated, ours was obviously one one of the rooms that hadnt. Very tired looking, wallpaper looked like it was ready to fall off and the bathroom needed updating badly.The room was clean, bed comfy and to be honest that's all we wanted so we didnt ask for a different room.Personally I would stay here again but if you want a modern and fancy room then I would choose a different hotel.",4,icklesal,Dec-19
454,Great Spot for a NYC visit,Stayed for 5 nights in a trip to the Big AppleNice room if a bit small but well appointedThe Hotel is right in the heart of things and all of the City’s attractions are close by or just a short subway ride awayThe staff were all helpful with directions etcThe separate bar The Rum House was a great place for a night capThis Hotel was perfect for our stay and is highly recommended,5,Alasdair0169,Dec-19
455,Our concierge was wonderful.,"Our room was really perfect. Very clean, loved having bottled water. I am up in age and need to stay hydrated.  So close to broadway, within easy walking distance. The edison made our stay in New York very relaxing.",5,Global63282,Dec-19
456,Great Location,"Great Location , just off Times Square and Broadway , easy walk to lots of attractions and close to subway stations too. The hotel felt very nostalgic Very efficient check in and check out process My room for perfect for me , I slept really well , comfortable bed and very quiet The ""Edison Hour"" was a nice touch",5,Emma J,Dec-19
457,Moved rooms twice,"This is the second time I’ve stayed at the Edison. The first time was great. Location is spot on, you are literally on Times Square. When we checked in we had to pay a City Tax of $120, which we were not aware of. We were given a family room (there was 3 adults) on the 14th floor. When we opened the door the smell of damp hit you, the room was very tired and old fashioned. The radiator was hanging off the wall, the blind was broke, skirting board was missing and the bath was full of rust. We complained and was told that we’d booked a budget room, which we didn’t, they moved us to a family room on the 6th floor. This was marginally better, although the damp smell was stronger and we didn’t feel comfortable walking around with bare feet we stayed for one night. The following morning, I complained again to reception, the room was not up to scratch. I explained that I had recommended this hotel and I was embarrassed. After a conversation with the Manager, Stephen, he moved us to a Signature family room on 18th floor. That room was amazing. When we booked, we did not pay budget, so how they can pass the first two rooms off as budget is beyond me. They were both disgusting, I didn’t know hotel rooms like that existed and I have stayed in plenty of budget hotels. The price you pay for the rooms at Edison should mean that they all look like Signature rooms. I have still given this hotel a 4 because the staff are amazing, the location is amazing and our final room was amazing. Just check what you are getting when you book",4,thechiefscouse,Nov-19
458,Perfect hotel with a great location,"I have nothing but good things to say about our stay at the Edison. The location is perfect. Our room was spotless and updated and ready when we arrived. The housekeeping staff was friendly and prompt with extra towels, a toothbrush and other items we needed. The front desk folks were helpful and worked hard to make sure everything was perfect. What a great location, too. We were right in the theater district and a short walk from everything we needed. I’d definitely stay here again.",5,Susan H,Dec-19
459,Perfect Location,"We stayed for 4 nights in November. The hotel was beautiful and so perfectly located for exploring the big apple. Our room was very comfortable, small but we weren't expecting much space in New York! The hotel looks like it has been recently refurbished. There was toiletries and bottled water available, refreshed every day. Housekeeping was exceptional, the room was spotless. Downstairs there is a bar and restaurant. There was a live jazz bank on, each night we were there in the bar area. The staff, every single person we encountered were so vert friendly, helpful and courteous. There is a tourist information desk in the lobby where you can book all of your tickets for everything and they were super helpful with any queries that  we had. It felt like home away from home and we cannot wait to return again.",5,Athlone Whiskey Tours,Nov-19
460,Great Location ,"Hotel Edison is in the middle of Times Square which is a great location for walkers. It is close to the stop for the Hop on/Hop off tour bus and within walking distance of so many Broadway shows. You literally could stay here and never have to Uber if you were just going to shows. We walked an average of over 4 miles a day and did call Ubers/Lyfts to go to other areas of the city. The room may be smaller than most, but since we would leave in the morning and not return until the afternoon, this wasn’t a huge problem for us. Bathroom also may be more cramped and there is only a shower but again, not an issue for our group! The shower was remodeled and huge!! There was no refrigerator which I wish we had but again with the size of the room this may caused it to be mire cramped. They did provide waters and other snacks which was from the daily charge which was good so we could take them with us each day. Plugs....this was the first thing my daughter noticed!! There was more than enough plug ins for everyone to plug in their electronic devices! No fighting over whose turn to plug in their device. Everyone had a plug in on their side of the bed which was very nice. The only negative... I don’t know if it was Housekeeping or who but there seemed to a lot of loud noise in the morning and at night. Slamming doors, etc. You do feel safe because you have to show your room key in order to access the elevators in order to go upstairs to the rooms. Very good idea!! Strictly enforced!! Check out was very easy. All in all a very pleasant experience and will stay there again!",4,Melanie E,Dec-19
461,Pretty good,"The room was way above my expectations after reading the other reviews. housekeeping was better than average. The staff was very friendly. forget going to The hotel bar the Rum house... it’s always packed but you might get lucky. only ate at the hotel restaurant once, it was average food but good. If you’re a light sleeper, your in a 24/7 noisy city, bring plugs. location is great for hitting all the nyc tourist stuff.",5,WorkieWork,Dec-19
462,Great Follow Up Service,"Just wanted to share a quick story about the great follow up service that we received from Roisere at the Hotel Edison in New York City.  I had inadvertently left behind a credit card in the safety deposit box.  Roisere called me a few days later to let me know the card had been found and offered to send the card to me by post.  We enjoyed the visit, and the follow up attention even more.  Thanks again.",4,Rick S,Oct-19
463,Hotel Edison,"I was very impressed by this hotel.  The room was a lot bigger than I expected for New York.  It was very clean, the staff was nice.  Felt safe they checked for room key each time you came in..  I would definitely stay there again.  It’s very close to everything and very very close to Times Square.",5,Joan,Dec-19
464,Very disappointed,"The room was shabby and run down the bathroom was disgusting, the bath had obviously been painted and paint was flaking off. The room did not look like the photos. I expected a “nice” room for $400 per night.",1,Amelia Uk,Dec-19
465,Honest Review,"After a long flight from the UK, we arrived at the hotel at around 10pm, we were waiting around 10 minutes until it was our turn to check in. Once checked in, we went to the 6th floor where our room was situated. Once we got out of the lift, a REALLY strong musty smell hit us, which wasn't pleasant at all. We got into our room and the rooms were NOTHING like they are shown on the website, almost like it was false advertising!!!! It was so dated, almost like a room from the 70's! Wallpaper was falling off, the door was falling apart and even had a big hole in it, it was unacceptable. So i went straight down to reception and asked for a NEW room, they said we would have to wait until 3pm the day later to check into a new room, which we did, on the 10th floor. The room was still dated and again, NOTHING like those photos on the website, but it was much better than what we had so we put up with it. The hotel held our bags for us while we waited to check back in, but at a price, $1 per bag.The website offers complimentary Wi-Fi but then adds this into the facility fee, which makes no sense, so we had to pay an additional $174 on check out, as if they aren't making enough money!Staff were friendly enough apart from a bell boy on our last day, who was VERY rude towards me in front of others, which was quite embarrassing for me. We slept well and the noise of times square didn't keep us awake, which is a plus! We ordered room service 1 night after a long day of walking around NYC, we ordered a sandwich each and a can of coke, this came to $60 once they added on the tax, DELIVERY FEE (It's downstairs!!!!) & gratuity fee, it was possibly the smallest sandwich i've ever had, and they can charge these prices, wow.Location was excellent, couldn't fault that. A lot of work to be done on this hotel if we were to come back, i'd advise booking elsewhere.",2,Sam19x,Dec-19
466,Disgusting!!,"We arrived after a long day and all excited. Checked in with no problem and went to our room. On entering the room it smelt weird, there were holes in the doors, some of the skirting boards were missing and mouldy in the gaps and the bath looked like it had been there since the hotel was built. I didn't want to stand in it to shower. I immediately went to reception where they gave us another room which was better. Would never go back.",2,Margaret P,Dec-19
